#ID Interactor A	ID Interactor B	Alt IDs Interactor A	Alt IDs Interactor B	Aliases Interactor A	Aliases Interactor B	Interaction Detection Method	Publication 1st Author	Publication Identifiers	Taxid Interactor A	Taxid Interactor B	Interaction Types	Source Database	Interaction Identifiers	Confidence Values
entrez gene/locuslink:4087|GRID:110262	entrez gene/locuslink:80981|GRID:219856	entrez gene/locuslink:SMAD2	entrez gene/locuslink:Arl4d|entrez gene/locuslink:RP23-382C19.6	entrez gene/locuslink:hMAD-2(gene name synonym)|entrez gene/locuslink:MADR2(gene name synonym)|entrez gene/locuslink:JV18(gene name synonym)|entrez gene/locuslink:hSMAD2(gene name synonym)|entrez gene/locuslink:MGC22139(gene name synonym)|entrez gene/locuslink:MGC34440(gene name synonym)|entrez gene/locuslink:JV18-1(gene name synonym)|entrez gene/locuslink:MADH2(gene name synonym)	entrez gene/locuslink:Arl5(gene name synonym)|entrez gene/locuslink:Arfl4(gene name synonym)|entrez gene/locuslink:MGC28743(gene name synonym)|entrez gene/locuslink:ARL6(gene name synonym)|entrez gene/locuslink:AW456149(gene name synonym)|entrez gene/locuslink:Arf4l(gene name synonym)|entrez gene/locuslink:1110036H21Rik(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Barrios-Rodiles M (2005)"	pubmed:15761153	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:117035	-
entrez gene/locuslink:4087|GRID:110262	entrez gene/locuslink:16801|GRID:201115	entrez gene/locuslink:SMAD2	entrez gene/locuslink:Arhgef1	entrez gene/locuslink:hMAD-2(gene name synonym)|entrez gene/locuslink:MADR2(gene name synonym)|entrez gene/locuslink:JV18(gene name synonym)|entrez gene/locuslink:hSMAD2(gene name synonym)|entrez gene/locuslink:MGC22139(gene name synonym)|entrez gene/locuslink:MGC34440(gene name synonym)|entrez gene/locuslink:JV18-1(gene name synonym)|entrez gene/locuslink:MADH2(gene name synonym)	entrez gene/locuslink:Lsc(gene name synonym)|entrez gene/locuslink:Lbcl2(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Barrios-Rodiles M (2005)"	pubmed:15761153	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:117036	-
entrez gene/locuslink:4087|GRID:110262	entrez gene/locuslink:71713|GRID:214875	entrez gene/locuslink:SMAD2	entrez gene/locuslink:Cdc40	entrez gene/locuslink:hMAD-2(gene name synonym)|entrez gene/locuslink:MADR2(gene name synonym)|entrez gene/locuslink:JV18(gene name synonym)|entrez gene/locuslink:hSMAD2(gene name synonym)|entrez gene/locuslink:MGC22139(gene name synonym)|entrez gene/locuslink:MGC34440(gene name synonym)|entrez gene/locuslink:JV18-1(gene name synonym)|entrez gene/locuslink:MADH2(gene name synonym)	entrez gene/locuslink:PRP17(gene name synonym)|entrez gene/locuslink:EHB3(gene name synonym)|entrez gene/locuslink:1200003H23Rik(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Barrios-Rodiles M (2005)"	pubmed:15761153	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:117037	-
entrez gene/locuslink:4087|GRID:110262	entrez gene/locuslink:108960|GRID:224495	entrez gene/locuslink:SMAD2	entrez gene/locuslink:Irak2	entrez gene/locuslink:hMAD-2(gene name synonym)|entrez gene/locuslink:MADR2(gene name synonym)|entrez gene/locuslink:JV18(gene name synonym)|entrez gene/locuslink:hSMAD2(gene name synonym)|entrez gene/locuslink:MGC22139(gene name synonym)|entrez gene/locuslink:MGC34440(gene name synonym)|entrez gene/locuslink:JV18-1(gene name synonym)|entrez gene/locuslink:MADH2(gene name synonym)	entrez gene/locuslink:AI649099(gene name synonym)|entrez gene/locuslink:MGC102586(gene name synonym)|entrez gene/locuslink:6330415L08Rik(gene name synonym)|entrez gene/locuslink:IRAK-2(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Barrios-Rodiles M (2005)"	pubmed:15761153	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:117038	-
entrez gene/locuslink:4087|GRID:110262	entrez gene/locuslink:16909|GRID:201179	entrez gene/locuslink:SMAD2	entrez gene/locuslink:Lmo2|entrez gene/locuslink:RP23-261L3.1	entrez gene/locuslink:hMAD-2(gene name synonym)|entrez gene/locuslink:MADR2(gene name synonym)|entrez gene/locuslink:JV18(gene name synonym)|entrez gene/locuslink:hSMAD2(gene name synonym)|entrez gene/locuslink:MGC22139(gene name synonym)|entrez gene/locuslink:MGC34440(gene name synonym)|entrez gene/locuslink:JV18-1(gene name synonym)|entrez gene/locuslink:MADH2(gene name synonym)	entrez gene/locuslink:Ttg2(gene name synonym)|entrez gene/locuslink:Rbtn-2(gene name synonym)|entrez gene/locuslink:Rbtn2(gene name synonym)|entrez gene/locuslink:Rhom-2(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Barrios-Rodiles M (2005)"	pubmed:15761153	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:117039	-
entrez gene/locuslink:4087|GRID:110262	entrez gene/locuslink:17126|GRID:201275	entrez gene/locuslink:SMAD2	entrez gene/locuslink:Smad2	entrez gene/locuslink:hMAD-2(gene name synonym)|entrez gene/locuslink:MADR2(gene name synonym)|entrez gene/locuslink:JV18(gene name synonym)|entrez gene/locuslink:hSMAD2(gene name synonym)|entrez gene/locuslink:MGC22139(gene name synonym)|entrez gene/locuslink:MGC34440(gene name synonym)|entrez gene/locuslink:JV18-1(gene name synonym)|entrez gene/locuslink:MADH2(gene name synonym)	entrez gene/locuslink:Madh2(gene name synonym)|entrez gene/locuslink:Madr2(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Barrios-Rodiles M (2005)"	pubmed:15761153	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:117040	-
entrez gene/locuslink:4087|GRID:110262	entrez gene/locuslink:17127|GRID:201276	entrez gene/locuslink:SMAD2	entrez gene/locuslink:Smad3|entrez gene/locuslink:RP23-63E8.1	entrez gene/locuslink:hMAD-2(gene name synonym)|entrez gene/locuslink:MADR2(gene name synonym)|entrez gene/locuslink:JV18(gene name synonym)|entrez gene/locuslink:hSMAD2(gene name synonym)|entrez gene/locuslink:MGC22139(gene name synonym)|entrez gene/locuslink:MGC34440(gene name synonym)|entrez gene/locuslink:JV18-1(gene name synonym)|entrez gene/locuslink:MADH2(gene name synonym)	entrez gene/locuslink:AU022421(gene name synonym)|entrez gene/locuslink:Madh3(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Barrios-Rodiles M (2005)"	pubmed:15761153	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:117041	-
entrez gene/locuslink:4088|GRID:110263	entrez gene/locuslink:66922|GRID:211811	entrez gene/locuslink:SMAD3	entrez gene/locuslink:Rras2	entrez gene/locuslink:MGC60396(gene name synonym)|entrez gene/locuslink:HSPC193(gene name synonym)|entrez gene/locuslink:MADH3(gene name synonym)|entrez gene/locuslink:DKFZP586N0721(gene name synonym)|entrez gene/locuslink:HsT17436(gene name synonym)|entrez gene/locuslink:JV15-2(gene name synonym)|entrez gene/locuslink:DKFZp686J10186(gene name synonym)	entrez gene/locuslink:2610016H24Rik(gene name synonym)|entrez gene/locuslink:TC21(gene name synonym)|entrez gene/locuslink:C86394(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Barrios-Rodiles M (2005)"	pubmed:15761153	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:117042	-
entrez gene/locuslink:4088|GRID:110263	entrez gene/locuslink:54126|GRID:207566	entrez gene/locuslink:SMAD3	entrez gene/locuslink:Arhgef7	entrez gene/locuslink:MGC60396(gene name synonym)|entrez gene/locuslink:HSPC193(gene name synonym)|entrez gene/locuslink:MADH3(gene name synonym)|entrez gene/locuslink:DKFZP586N0721(gene name synonym)|entrez gene/locuslink:HsT17436(gene name synonym)|entrez gene/locuslink:JV15-2(gene name synonym)|entrez gene/locuslink:DKFZp686J10186(gene name synonym)	entrez gene/locuslink:p85Cool1(gene name synonym)|entrez gene/locuslink:betaPix-c(gene name synonym)|entrez gene/locuslink:Cool(gene name synonym)|entrez gene/locuslink:betaPix-b(gene name synonym)|entrez gene/locuslink:betaPix(gene name synonym)|entrez gene/locuslink:PIX(gene name synonym)|entrez gene/locuslink:p85SPR(gene name synonym)|entrez gene/locuslink:cool-1(gene name synonym)|entrez gene/locuslink:Pak3bp(gene name synonym)|entrez gene/locuslink:mKIAA0142(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Barrios-Rodiles M (2005)"	pubmed:15761153	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:117043	-
entrez gene/locuslink:4088|GRID:110263	entrez gene/locuslink:52432|GRID:206582	entrez gene/locuslink:SMAD3	entrez gene/locuslink:Ppp2r2d	entrez gene/locuslink:MGC60396(gene name synonym)|entrez gene/locuslink:HSPC193(gene name synonym)|entrez gene/locuslink:MADH3(gene name synonym)|entrez gene/locuslink:DKFZP586N0721(gene name synonym)|entrez gene/locuslink:HsT17436(gene name synonym)|entrez gene/locuslink:JV15-2(gene name synonym)|entrez gene/locuslink:DKFZp686J10186(gene name synonym)	entrez gene/locuslink:1300017E19Rik(gene name synonym)|entrez gene/locuslink:MDS026(gene name synonym)|entrez gene/locuslink:D7Ertd753e(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Barrios-Rodiles M (2005)"	pubmed:15761153	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:117044	-
entrez gene/locuslink:4088|GRID:110263	entrez gene/locuslink:66894|GRID:211793	entrez gene/locuslink:SMAD3	entrez gene/locuslink:Wwp2	entrez gene/locuslink:MGC60396(gene name synonym)|entrez gene/locuslink:HSPC193(gene name synonym)|entrez gene/locuslink:MADH3(gene name synonym)|entrez gene/locuslink:DKFZP586N0721(gene name synonym)|entrez gene/locuslink:HsT17436(gene name synonym)|entrez gene/locuslink:JV15-2(gene name synonym)|entrez gene/locuslink:DKFZp686J10186(gene name synonym)	entrez gene/locuslink:AW554328(gene name synonym)|entrez gene/locuslink:AA690238(gene name synonym)|entrez gene/locuslink:AIP2(gene name synonym)|entrez gene/locuslink:1300010O06Rik(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Barrios-Rodiles M (2005)"	pubmed:15761153	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:117045	-
entrez gene/locuslink:4088|GRID:110263	entrez gene/locuslink:75141|GRID:217250	entrez gene/locuslink:SMAD3	entrez gene/locuslink:Rasd2	entrez gene/locuslink:MGC60396(gene name synonym)|entrez gene/locuslink:HSPC193(gene name synonym)|entrez gene/locuslink:MADH3(gene name synonym)|entrez gene/locuslink:DKFZP586N0721(gene name synonym)|entrez gene/locuslink:HsT17436(gene name synonym)|entrez gene/locuslink:JV15-2(gene name synonym)|entrez gene/locuslink:DKFZp686J10186(gene name synonym)	entrez gene/locuslink:4930526B11Rik(gene name synonym)|entrez gene/locuslink:TEM-2(gene name synonym)|entrez gene/locuslink:Rhes(gene name synonym)|entrez gene/locuslink:TEM2(gene name synonym)|entrez gene/locuslink:AU045414(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Barrios-Rodiles M (2005)"	pubmed:15761153	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:117046	-
entrez gene/locuslink:4088|GRID:110263	entrez gene/locuslink:72433|GRID:215371	entrez gene/locuslink:SMAD3	entrez gene/locuslink:Rab38	entrez gene/locuslink:MGC60396(gene name synonym)|entrez gene/locuslink:HSPC193(gene name synonym)|entrez gene/locuslink:MADH3(gene name synonym)|entrez gene/locuslink:DKFZP586N0721(gene name synonym)|entrez gene/locuslink:HsT17436(gene name synonym)|entrez gene/locuslink:JV15-2(gene name synonym)|entrez gene/locuslink:DKFZp686J10186(gene name synonym)	entrez gene/locuslink:2310011F14Rik(gene name synonym)|entrez gene/locuslink:AU043391(gene name synonym)|entrez gene/locuslink:MGC107581(gene name synonym)|entrez gene/locuslink:cht(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Barrios-Rodiles M (2005)"	pubmed:15761153	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:117047	-
entrez gene/locuslink:4088|GRID:110263	entrez gene/locuslink:57443|GRID:208300	entrez gene/locuslink:SMAD3	entrez gene/locuslink:Fbxo3|entrez gene/locuslink:RP23-261L3.4	entrez gene/locuslink:MGC60396(gene name synonym)|entrez gene/locuslink:HSPC193(gene name synonym)|entrez gene/locuslink:MADH3(gene name synonym)|entrez gene/locuslink:DKFZP586N0721(gene name synonym)|entrez gene/locuslink:HsT17436(gene name synonym)|entrez gene/locuslink:JV15-2(gene name synonym)|entrez gene/locuslink:DKFZp686J10186(gene name synonym)	entrez gene/locuslink:1700026K02Rik(gene name synonym)|entrez gene/locuslink:1200002G09Rik(gene name synonym)|entrez gene/locuslink:Fba(gene name synonym)|entrez gene/locuslink:AI046358(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Barrios-Rodiles M (2005)"	pubmed:15761153	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:117048	-
entrez gene/locuslink:4088|GRID:110263	entrez gene/locuslink:18412|GRID:201982	entrez gene/locuslink:SMAD3	entrez gene/locuslink:Sqstm1|entrez gene/locuslink:RP23-319B15.3	entrez gene/locuslink:MGC60396(gene name synonym)|entrez gene/locuslink:HSPC193(gene name synonym)|entrez gene/locuslink:MADH3(gene name synonym)|entrez gene/locuslink:DKFZP586N0721(gene name synonym)|entrez gene/locuslink:HsT17436(gene name synonym)|entrez gene/locuslink:JV15-2(gene name synonym)|entrez gene/locuslink:DKFZp686J10186(gene name synonym)	entrez gene/locuslink:p62(gene name synonym)|entrez gene/locuslink:STAP(gene name synonym)|entrez gene/locuslink:Osi(gene name synonym)|entrez gene/locuslink:OSF-6(gene name synonym)|entrez gene/locuslink:A170(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Barrios-Rodiles M (2005)"	pubmed:15761153	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:117049	-
entrez gene/locuslink:4088|GRID:110263	entrez gene/locuslink:26397|GRID:204951	entrez gene/locuslink:SMAD3	entrez gene/locuslink:Map2k3|entrez gene/locuslink:RP23-467E19.1	entrez gene/locuslink:MGC60396(gene name synonym)|entrez gene/locuslink:HSPC193(gene name synonym)|entrez gene/locuslink:MADH3(gene name synonym)|entrez gene/locuslink:DKFZP586N0721(gene name synonym)|entrez gene/locuslink:HsT17436(gene name synonym)|entrez gene/locuslink:JV15-2(gene name synonym)|entrez gene/locuslink:DKFZp686J10186(gene name synonym)	entrez gene/locuslink:MKK3(gene name synonym)|entrez gene/locuslink:MEK3(gene name synonym)|entrez gene/locuslink:AW212142(gene name synonym)|entrez gene/locuslink:Prkmk3(gene name synonym)|entrez gene/locuslink:mMKK3b(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Barrios-Rodiles M (2005)"	pubmed:15761153	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:117050	-
entrez gene/locuslink:4088|GRID:110263	entrez gene/locuslink:22390|GRID:204556	entrez gene/locuslink:SMAD3	entrez gene/locuslink:Wee1	entrez gene/locuslink:MGC60396(gene name synonym)|entrez gene/locuslink:HSPC193(gene name synonym)|entrez gene/locuslink:MADH3(gene name synonym)|entrez gene/locuslink:DKFZP586N0721(gene name synonym)|entrez gene/locuslink:HsT17436(gene name synonym)|entrez gene/locuslink:JV15-2(gene name synonym)|entrez gene/locuslink:DKFZp686J10186(gene name synonym)	-	psi-mi:"MI:0004"(affinity chromatography technology)	"Barrios-Rodiles M (2005)"	pubmed:15761153	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:117051	-
entrez gene/locuslink:4088|GRID:110263	entrez gene/locuslink:73341|GRID:215941	entrez gene/locuslink:SMAD3	entrez gene/locuslink:Arhgef6|entrez gene/locuslink:RP23-372E6.1	entrez gene/locuslink:MGC60396(gene name synonym)|entrez gene/locuslink:HSPC193(gene name synonym)|entrez gene/locuslink:MADH3(gene name synonym)|entrez gene/locuslink:DKFZP586N0721(gene name synonym)|entrez gene/locuslink:HsT17436(gene name synonym)|entrez gene/locuslink:JV15-2(gene name synonym)|entrez gene/locuslink:DKFZp686J10186(gene name synonym)	entrez gene/locuslink:alpha-PIX(gene name synonym)|entrez gene/locuslink:4930592P22Rik(gene name synonym)|entrez gene/locuslink:1600028C08Rik(gene name synonym)|entrez gene/locuslink:1700038J06Rik(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Barrios-Rodiles M (2005)"	pubmed:15761153	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:117052	-
entrez gene/locuslink:4088|GRID:110263	entrez gene/locuslink:50780|GRID:206112	entrez gene/locuslink:SMAD3	entrez gene/locuslink:Rgs3|entrez gene/locuslink:RP23-47N2.1	entrez gene/locuslink:MGC60396(gene name synonym)|entrez gene/locuslink:HSPC193(gene name synonym)|entrez gene/locuslink:MADH3(gene name synonym)|entrez gene/locuslink:DKFZP586N0721(gene name synonym)|entrez gene/locuslink:HsT17436(gene name synonym)|entrez gene/locuslink:JV15-2(gene name synonym)|entrez gene/locuslink:DKFZp686J10186(gene name synonym)	entrez gene/locuslink:4930506N09Rik(gene name synonym)|entrez gene/locuslink:C2pa(gene name synonym)|entrez gene/locuslink:PDZ-RGS3(gene name synonym)|entrez gene/locuslink:C2PA-RGS3(gene name synonym)|entrez gene/locuslink:RGS3S(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Barrios-Rodiles M (2005)"	pubmed:15761153	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:117053	-
entrez gene/locuslink:4088|GRID:110263	entrez gene/locuslink:66854|GRID:211764	entrez gene/locuslink:SMAD3	entrez gene/locuslink:Trim35	entrez gene/locuslink:MGC60396(gene name synonym)|entrez gene/locuslink:HSPC193(gene name synonym)|entrez gene/locuslink:MADH3(gene name synonym)|entrez gene/locuslink:DKFZP586N0721(gene name synonym)|entrez gene/locuslink:HsT17436(gene name synonym)|entrez gene/locuslink:JV15-2(gene name synonym)|entrez gene/locuslink:DKFZp686J10186(gene name synonym)	entrez gene/locuslink:A430106H13Rik(gene name synonym)|entrez gene/locuslink:0710005M05Rik(gene name synonym)|entrez gene/locuslink:Mair(gene name synonym)|entrez gene/locuslink:HLS5(gene name synonym)|entrez gene/locuslink:AW046487(gene name synonym)|entrez gene/locuslink:mKIAA1098(gene name synonym)|entrez gene/locuslink:NC8(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Barrios-Rodiles M (2005)"	pubmed:15761153	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:117054	-
entrez gene/locuslink:4088|GRID:110263	entrez gene/locuslink:53609|GRID:207329	entrez gene/locuslink:SMAD3	entrez gene/locuslink:Srsf16	entrez gene/locuslink:MGC60396(gene name synonym)|entrez gene/locuslink:HSPC193(gene name synonym)|entrez gene/locuslink:MADH3(gene name synonym)|entrez gene/locuslink:DKFZP586N0721(gene name synonym)|entrez gene/locuslink:HsT17436(gene name synonym)|entrez gene/locuslink:JV15-2(gene name synonym)|entrez gene/locuslink:DKFZp686J10186(gene name synonym)	entrez gene/locuslink:Sfrs16(gene name synonym)|entrez gene/locuslink:MGC118002(gene name synonym)|entrez gene/locuslink:Swap2(gene name synonym)|entrez gene/locuslink:Clasp(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Barrios-Rodiles M (2005)"	pubmed:15761153	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:117055	-
entrez gene/locuslink:4088|GRID:110263	entrez gene/locuslink:17126|GRID:201275	entrez gene/locuslink:SMAD3	entrez gene/locuslink:Smad2	entrez gene/locuslink:MGC60396(gene name synonym)|entrez gene/locuslink:HSPC193(gene name synonym)|entrez gene/locuslink:MADH3(gene name synonym)|entrez gene/locuslink:DKFZP586N0721(gene name synonym)|entrez gene/locuslink:HsT17436(gene name synonym)|entrez gene/locuslink:JV15-2(gene name synonym)|entrez gene/locuslink:DKFZp686J10186(gene name synonym)	entrez gene/locuslink:Madh2(gene name synonym)|entrez gene/locuslink:Madr2(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Barrios-Rodiles M (2005)"	pubmed:15761153	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:117056	-
entrez gene/locuslink:4088|GRID:110263	entrez gene/locuslink:17127|GRID:201276	entrez gene/locuslink:SMAD3	entrez gene/locuslink:Smad3|entrez gene/locuslink:RP23-63E8.1	entrez gene/locuslink:MGC60396(gene name synonym)|entrez gene/locuslink:HSPC193(gene name synonym)|entrez gene/locuslink:MADH3(gene name synonym)|entrez gene/locuslink:DKFZP586N0721(gene name synonym)|entrez gene/locuslink:HsT17436(gene name synonym)|entrez gene/locuslink:JV15-2(gene name synonym)|entrez gene/locuslink:DKFZp686J10186(gene name synonym)	entrez gene/locuslink:AU022421(gene name synonym)|entrez gene/locuslink:Madh3(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Barrios-Rodiles M (2005)"	pubmed:15761153	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:117057	-
entrez gene/locuslink:4088|GRID:110263	entrez gene/locuslink:14836|GRID:200082	entrez gene/locuslink:SMAD3	entrez gene/locuslink:Gsc	entrez gene/locuslink:MGC60396(gene name synonym)|entrez gene/locuslink:HSPC193(gene name synonym)|entrez gene/locuslink:MADH3(gene name synonym)|entrez gene/locuslink:DKFZP586N0721(gene name synonym)|entrez gene/locuslink:HsT17436(gene name synonym)|entrez gene/locuslink:JV15-2(gene name synonym)|entrez gene/locuslink:DKFZp686J10186(gene name synonym)	-	psi-mi:"MI:0004"(affinity chromatography technology)	"Barrios-Rodiles M (2005)"	pubmed:15761153	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:117058	-
entrez gene/locuslink:4089|GRID:110264	entrez gene/locuslink:56212|GRID:207846	entrez gene/locuslink:SMAD4	entrez gene/locuslink:Rhog	entrez gene/locuslink:DPC4(gene name synonym)|entrez gene/locuslink:MADH4(gene name synonym)|entrez gene/locuslink:JIP(gene name synonym)	entrez gene/locuslink:Sid10750(gene name synonym)|entrez gene/locuslink:Arhg(gene name synonym)|entrez gene/locuslink:2810426G09Rik(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Barrios-Rodiles M (2005)"	pubmed:15761153	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:117059	-
entrez gene/locuslink:4089|GRID:110264	entrez gene/locuslink:75141|GRID:217250	entrez gene/locuslink:SMAD4	entrez gene/locuslink:Rasd2	entrez gene/locuslink:DPC4(gene name synonym)|entrez gene/locuslink:MADH4(gene name synonym)|entrez gene/locuslink:JIP(gene name synonym)	entrez gene/locuslink:4930526B11Rik(gene name synonym)|entrez gene/locuslink:TEM-2(gene name synonym)|entrez gene/locuslink:Rhes(gene name synonym)|entrez gene/locuslink:TEM2(gene name synonym)|entrez gene/locuslink:AU045414(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Barrios-Rodiles M (2005)"	pubmed:15761153	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:117060	-
entrez gene/locuslink:4089|GRID:110264	entrez gene/locuslink:68328|GRID:212806	entrez gene/locuslink:SMAD4	entrez gene/locuslink:Rab13	entrez gene/locuslink:DPC4(gene name synonym)|entrez gene/locuslink:MADH4(gene name synonym)|entrez gene/locuslink:JIP(gene name synonym)	entrez gene/locuslink:B230212B15Rik(gene name synonym)|entrez gene/locuslink:0610007N03Rik(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Barrios-Rodiles M (2005)"	pubmed:15761153	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:117061	-
entrez gene/locuslink:4089|GRID:110264	entrez gene/locuslink:80837|GRID:219817	entrez gene/locuslink:SMAD4	entrez gene/locuslink:Rhoj	entrez gene/locuslink:DPC4(gene name synonym)|entrez gene/locuslink:MADH4(gene name synonym)|entrez gene/locuslink:JIP(gene name synonym)	entrez gene/locuslink:1110005O19Rik(gene name synonym)|entrez gene/locuslink:Arhj(gene name synonym)|entrez gene/locuslink:TC10L(gene name synonym)|entrez gene/locuslink:AW210585(gene name synonym)|entrez gene/locuslink:TCL(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Barrios-Rodiles M (2005)"	pubmed:15761153	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:117062	-
entrez gene/locuslink:4089|GRID:110264	entrez gene/locuslink:76338|GRID:218074	entrez gene/locuslink:SMAD4	entrez gene/locuslink:Rab2b	entrez gene/locuslink:DPC4(gene name synonym)|entrez gene/locuslink:MADH4(gene name synonym)|entrez gene/locuslink:JIP(gene name synonym)	entrez gene/locuslink:A230002G14(gene name synonym)|entrez gene/locuslink:1500012D09Rik(gene name synonym)|entrez gene/locuslink:D530043M21Rik(gene name synonym)|entrez gene/locuslink:4930528G15Rik(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Barrios-Rodiles M (2005)"	pubmed:15761153	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:117063	-
entrez gene/locuslink:4089|GRID:110264	entrez gene/locuslink:11854|GRID:198198	entrez gene/locuslink:SMAD4	entrez gene/locuslink:Rhod	entrez gene/locuslink:DPC4(gene name synonym)|entrez gene/locuslink:MADH4(gene name synonym)|entrez gene/locuslink:JIP(gene name synonym)	entrez gene/locuslink:Arhd(gene name synonym)|entrez gene/locuslink:RhoHP1(gene name synonym)|entrez gene/locuslink:Rho(gene name synonym)|entrez gene/locuslink:RhoM(gene name synonym)|entrez gene/locuslink:AI326383(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Barrios-Rodiles M (2005)"	pubmed:15761153	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:117064	-
